SEQUENCE: 
SCORE: total_score         rms        Fnat        I_sc        Irms     cen_rms dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst      fa_atr      fa_dun     fa_elec     fa_pair      fa_rep      fa_sol hbond_bb_sc hbond_lr_bb    hbond_sc hbond_sr_bb interchain_contact interchain_env interchain_pair interchain_vdw        st_rmsd description 
SCORE:    -768.555      70.459         nan      -3.806         nan      71.379       0.000       0.000       0.000       0.000   -1191.859      32.091     -24.818     -18.954      30.731     520.513     -15.998     -12.306     -12.800     -75.155             -8.000        -71.421          -0.498          0.124         71.293 complex_global_dock_00080
SCORE:    -767.909      79.020         nan      -3.302         nan      79.729       0.000       0.000       0.000       0.000   -1190.235      31.745     -24.750     -18.661      30.580     519.769     -16.154     -12.306     -12.740     -75.155             -2.000        -70.634           0.805          1.000         80.429 complex_global_dock_00081
SCORE:    -766.208     102.840         nan      -2.124         nan     103.399       0.000       0.000       0.000       0.000   -1189.854      31.933     -25.035     -18.816      30.658     521.114     -15.917     -12.306     -12.829     -75.155              7.000        -74.459          -0.680          0.000        101.862 complex_global_dock_00082
SCORE:    -763.406      65.937         nan      -0.873         nan      65.566       0.000       0.000       0.000       0.000   -1187.519      32.232     -24.860     -18.515      31.541     519.840     -15.833     -12.306     -12.831     -75.155             -5.000        -76.082           0.384          0.435         66.446 complex_global_dock_00083
SCORE:    -766.445      94.238         nan      -2.145         nan      92.602       0.000       0.000       0.000       0.000   -1189.067      31.733     -24.707     -17.466      30.702     518.870     -16.308     -12.306     -12.742     -75.155              8.000        -75.756           1.108          0.766         95.107 complex_global_dock_00084
SCORE:    -766.432      87.204         nan      -2.877         nan      87.159       0.000       0.000       0.000       0.000   -1190.683      31.947     -24.878     -18.586      30.641     521.393     -16.193     -12.306     -12.611     -75.155             -1.000        -73.542          -0.599          0.000         87.585 complex_global_dock_00085
SCORE:    -767.540      74.117         nan      -2.925         nan      73.982       0.000       0.000       0.000       0.000   -1190.811      31.812     -24.735     -17.953      30.973     519.769     -16.466     -12.306     -12.669     -75.155             -4.000        -71.708          -1.081          0.000         77.796 complex_global_dock_00086
SCORE:    -767.779      51.048         nan      -3.482         nan      51.618       0.000       0.000       0.000       0.000   -1192.566      31.857     -25.045     -19.300      30.722     522.974     -16.240     -12.306     -12.720     -75.155              5.000        -76.208          -0.535          0.000         51.082 complex_global_dock_00087
SCORE:    -766.986      73.584         nan      -2.907         nan      71.352       0.000       0.000       0.000       0.000   -1188.816      31.735     -24.798     -17.629      30.536     518.194     -15.932     -12.306     -12.813     -75.155              3.000        -77.646           1.293          0.009         72.615 complex_global_dock_00088
SCORE:    -765.122      62.890         nan      -0.534         nan      62.889       0.000       0.000       0.000       0.000   -1186.894      31.741     -24.852     -17.744      30.536     517.989     -15.767     -12.306     -12.671     -75.155             14.000        -76.624          -0.579          0.000         62.039 complex_global_dock_00089
